person_id,positive_product_id,negative_product_id,negative_type,negative_distance,label_positive,label_negative
Amanda,the-layered-cross-over-top#Navy,printed-v-neck-blouse#NavyWhite,random,0.3787196432262518,1,0
Amanda,the-linen-tie-sleeve-top#GreyMarle,the-cotton-bamboo-tee#BlueJeans,hard,0.3045115421065563,1,0
Amanda,the-linen-tie-sleeve-top#GreyMarle,belle-twist-front-tee-1#Black,semi-hard,0.5266970933157572,1,0
Amanda,the-linen-tie-sleeve-top#GreyMarle,silver-cross-sweater#Silver,random,0.44446665288659915,1,0
Amanda,the-longline-cardi-1#GreyMarle,meadow-cardigan#Cream,hard,0.33223921547215585,1,0
Amanda,the-longline-cardi-1#GreyMarle,bird-jumper#Navy,semi-hard,0.4683913201174686,1,0
Amanda,the-longline-cardi-1#GreyMarle,the-ultimate-tie-cardi#Black,random,0.534391831019972,1,0
Amanda,the-longline-cardi-1#Nude,dream-girl-ruffle-jumper#SoftPink,hard,0.2916609791387978,1,0
Amanda,the-longline-cardi-1#Nude,ember-knit#EmberGlow,semi-hard,0.5051197500867755,1,0
Amanda,the-longline-cardi-1#Nude,cotton-modal-print-top#PinkNavy,random,0.41108687682569645,1,0
Amanda,the-longline-waterfall-cardi#Black,the-relax-blouse#White,hard,0.339681426938992,1,0
Amanda,the-longline-waterfall-cardi#Black,jade-kimono-sweet-blossoms#Blue,semi-hard,0.5522602560752548,1,0
Amanda,the-longline-waterfall-cardi#Black,the-cotton-bamboo-tank#White,random,0.6158091174646756,1,0
Amanda,the-luxe-long-sleeve-tee#GreyMarle,the-long-sleeve-v-neck-tee#Black,hard,0.3111947123540905,1,0
Amanda,the-luxe-long-sleeve-tee#GreyMarle,sequin-star-tee#Navy,semi-hard,0.5339906165540211,1,0
Amanda,the-luxe-long-sleeve-tee#GreyMarle,the-ultimate-tie-cardi#Port,random,0.534391831019972,1,0
Amanda,the-midi-waterfall-cardi#BlueMarle,cara-tee-2#WhiteBlk,hard,0.3372964027523735,1,0
Amanda,the-midi-waterfall-cardi#BlueMarle,layered-tunic-1#PalePink,semi-hard,0.4465882632824901,1,0
Amanda,the-midi-waterfall-cardi#BlueMarle,natural-extra-fine-sweater#Snowgum,random,0.41494643323752284,1,0
Amanda,the-multi-stripe-cardi#Stripe,mila-knit-cardigan#Black,hard,0.304477416939343,1,0
Amanda,the-multi-stripe-cardi#Stripe,celestial-woven-top#White,semi-hard,0.5204214750652278,1,0
Amanda,the-multi-stripe-cardi#Stripe,softly-swinging-bamboo-tee#Black,random,0.6171497490337703,1,0
Amanda,the-on-or-off-the-shoulder-top#FrenchNavy,manhattan-stretch-tee#NavyWhtStr,hard,0.3173820926722541,1,0
Amanda,the-on-or-off-the-shoulder-top#FrenchNavy,lola-bell-sleeve-top-entangled-vines#Gold,semi-hard,0.5560491246407108,1,0
Amanda,the-on-or-off-the-shoulder-top#FrenchNavy,belle-satin-shirt#Black,random,0.6775542200156781,1,0
Amanda,the-on-or-off-the-shoulder-top#Pink,aztec-cardigan#Orange,hard,0.3393874629985687,1,0
Amanda,the-on-or-off-the-shoulder-top#Pink,malibu-cardigan#Wine,semi-hard,0.47923532325308393,1,0
Amanda,the-on-or-off-the-shoulder-top#Pink,the-cotton-bamboo-tank#Chambray,random,0.6158091174646756,1,0
Amanda,the-oversize-knit#GreyMarle,the-long-sleeve-v-neck-tee#White,hard,0.3111947123540905,1,0
Amanda,the-oversize-knit#GreyMarle,the-tie-front-top#Black,semi-hard,0.5096052595657719,1,0
Amanda,the-oversize-knit#GreyMarle,crosses-jumper#xmyheart,random,0.5948088145631915,1,0
Amanda,the-oversize-knit#Ink,mila-knit-cardigan#StoneBlack,hard,0.304477416939343,1,0
Amanda,the-oversize-knit#Ink,alberta-stripe-top#IvoryStrip,semi-hard,0.48395288386913093,1,0
Amanda,the-oversize-knit#Ink,natural-cropped-sleeve-knit#Cloudcover,random,0.39465203379496555,1,0
Amanda,the-panel-hem-top#DenimMarle,monaco-knot-top#Olive,hard,0.21335737045111522,1,0
Amanda,the-panel-hem-top#DenimMarle,sandy-off-the-shoulder-top#Gingham,semi-hard,0.43308298460662453,1,0
Amanda,the-panel-hem-top#DenimMarle,layered-tee-2#White,random,0.47905494736924215,1,0
Amanda,the-panel-hem-top#Khaki,back-to-you-top#BlackMagic,hard,0.25494814924593134,1,0
Amanda,the-panel-hem-top#Khaki,wellington-tee#Black,semi-hard,0.5575418569550992,1,0
Amanda,the-panel-hem-top#Khaki,curve-hem-cable-knit-sweater-1#Sapphire,random,0.42901315216444563,1,0
Amanda,the-panel-luxe-top#BlkWhite,holly-rib-long-sleeve-tee#WhiteGrey,hard,0.23803035384873386,1,0
Amanda,the-panel-luxe-top#BlkWhite,border-stripe-knit#WhitePink,semi-hard,0.44369834912191064,1,0
Amanda,the-panel-luxe-top#BlkWhite,animal-button-up-shirt#KhakiPrint,random,0.38864210434631136,1,0
Amanda,the-panel-luxe-top#SilvWhite,leary-cardigan#Pine,hard,0.31711786637754524,1,0
Amanda,the-panel-luxe-top#SilvWhite,belle-half-sleeve-boat-tee#White,semi-hard,0.48035511624006955,1,0
Amanda,the-panel-luxe-top#SilvWhite,milan-stretch-top#Navy,random,0.5999847899254707,1,0
Amanda,the-printed-v-neck-tee#White,monaco-knot-top#HeatheGrey,hard,0.21335737045111522,1,0
Amanda,the-printed-v-neck-tee#White,wrap-me-up-bamboo-top#BlueJeans,semi-hard,0.5386550394096931,1,0
Amanda,the-printed-v-neck-tee#White,sequin-cross-2-in-1-top#Navy,random,0.4393898030100347,1,0
Amanda,the-printed-v-split-top#Natural,forget-me-knot-tunic#ForgetMeK,hard,0.19491856760098122,1,0
Amanda,the-printed-v-split-top#Natural,the-sleeve-detail-knit#Ivory,semi-hard,0.5501568457685443,1,0
Amanda,the-printed-v-split-top#Natural,heartmade-cardi#DustyRose,random,0.48339615614116505,1,0
Amanda,the-relaxed-batwing-top#Denim%20Blue,endeavor-long-sleeve-tee#Stripe,hard,0.2558139534883721,1,0
Amanda,the-relaxed-batwing-top#Denim%20Blue,the-cross-over-poncho#Grey,semi-hard,0.44423021422804965,1,0
Amanda,the-relaxed-batwing-top#Denim%20Blue,belle-tie-neck-blouse-tee#RoyalBlue,random,0.591954163075399,1,0
Amanda,the-relaxed-batwing-top#PeachRose,mila-knit-cardigan#InkWhite,hard,0.304477416939343,1,0
Amanda,the-relaxed-batwing-top#PeachRose,ruffle-top-4#Black,semi-hard,0.46617025923427025,1,0
Amanda,the-relaxed-batwing-top#PeachRose,cross-over-top-with-pocket#NavyMustrd,random,0.6148107125724916,1,0
Amanda,the-shoulder-tie-top#Black,leah-knit-cardigan#Black,hard,0.3255448326696801,1,0
Amanda,the-shoulder-tie-top#Black,the-cotton-cardi#Navy,semi-hard,0.4604781813430886,1,0
Amanda,the-shoulder-tie-top#Black,soho-ruffle-jumper#OatmealMar,random,0.39526108677932525,1,0
Amanda,the-shoulder-tie-top#Navy,glasgow-top#Melange,hard,0.24054684117952177,1,0
Amanda,the-shoulder-tie-top#Navy,belle-half-sleeve-forgiver-tunic#White,semi-hard,0.5388992781064628,1,0
Amanda,the-shoulder-tie-top#Navy,clovis-shirt#NavyGold,random,0.44925246383707285,1,0
Amanda,the-shoulder-tie-top#White,the-long-sleeve-v-neck-tee#Navy,hard,0.3111947123540905,1,0
Amanda,the-shoulder-tie-top#White,side-buttoned-sweater#Buttoned,semi-hard,0.46034753070290046,1,0
Amanda,the-shoulder-tie-top#White,maui-stretch-tee#Black,random,0.4130822241028981,1,0
Amanda,the-sleeveless-cross-over-blouse#Black,shirt-in-a-box#Silver,hard,0.32592118451380414,1,0
Amanda,the-sleeveless-cross-over-blouse#Black,paradise-cardi#MultiStrip,semi-hard,0.5358026629330483,1,0
Amanda,the-sleeveless-cross-over-blouse#Black,floral-nehru-print-shirt#Pink,random,0.71412713672297,1,0
Amanda,the-sleeveless-cross-over-blouse#Chambray,eco-78-long-cardigan#LightGreyM,hard,0.31976646685568755,1,0
Amanda,the-sleeveless-cross-over-blouse#Chambray,always-mine-v-neck-knit#Terracotta,semi-hard,0.47242442737969415,1,0
Amanda,the-sleeveless-cross-over-blouse#Chambray,kimono-and-me-cardi#DustyPink,random,0.532673385099587,1,0
Amanda,the-sleeveless-cross-over-blouse#Cobalt,pure-merino-fine-rib-polo#BlackStri,hard,0.2232526939382003,1,0
Amanda,the-sleeveless-cross-over-blouse#Cobalt,clara-blouse#DarkFloral,semi-hard,0.4669385629989587,1,0
Amanda,the-sleeveless-cross-over-blouse#Cobalt,the-contrast-panel-top#SageStripe,random,0.5507577737130912,1,0
Amanda,the-sleeveless-cross-over-blouse#Mint,cuddled-longline-cardigan#Sunflower,hard,0.34599165785912345,1,0
Amanda,the-sleeveless-cross-over-blouse#Mint,ava-short-sleeve-linen-tee#Blush,semi-hard,0.47057971834061985,1,0
Amanda,the-sleeveless-cross-over-blouse#Mint,belle-two-in-one-top#Charcoal,random,0.49117133173952554,1,0
Amanda,the-sleeveless-cross-over-blouse#Salmon,holly-rib-long-sleeve-tee#Black,hard,0.23803035384873386,1,0
Amanda,the-sleeveless-cross-over-blouse#Salmon,lilly-layer-stripe-tank#NavyWhite,semi-hard,0.44387872500575254,1,0
Amanda,the-sleeveless-cross-over-blouse#Salmon,belle-drape-tee#Sliver,random,0.5872882777125608,1,0
Amanda,the-sleeveless-cross-over-blouse#Sunshine,cara-tee-2#Blush,hard,0.3372964027523735,1,0
Amanda,the-sleeveless-cross-over-blouse#Sunshine,fundamental-sydney-crew#Burgundy,semi-hard,0.5073564110464142,1,0
Amanda,the-sleeveless-cross-over-blouse#Sunshine,the-short-sleeve-wrap-jersey-top#Blue,random,0.35807976709085876,1,0
Amanda,the-sleeveless-cross-over-blouse#White,the-cotton-bamboo-tee#DustyPink,hard,0.3045115421065563,1,0
Amanda,the-sleeveless-cross-over-blouse#White,fundamental-sydney-crew#Navy,semi-hard,0.5073564110464142,1,0
Amanda,the-sleeveless-cross-over-blouse#White,fundamental-vee-tee#White,random,0.39544146266316704,1,0
Amanda,the-soft-knit-jumper#NavyStripe,the-long-sleeve-scoop-neck-tee#Grey,semi-hard,0.4928142147896525,1,0
Amanda,the-soft-knit-jumper#NavyStripe,the-long-sleeve-scoop-neck-tee#White,random,0.4928142147896525,1,0
Amanda,the-soft-knit-jumper#PinkStripe,bo-cosy-cardigan#Storm,semi-hard,0.46162868698056625,1,0
Amanda,the-soft-knit-jumper#PinkStripe,aigli-top#Navy,random,0.4822276129153033,1,0
Amanda,the-soft-overlay-top#Pink,the-printed-side-ring-detail-blouse#Block,semi-hard,0.511890183261898,1,0
Amanda,the-soft-overlay-top#Pink,the-flutter-sleeve-top#Denim,random,0.6226374009232646,1,0
Amanda,the-spotted-tunic#GreySpot,cooks-shirt#Stripes,semi-hard,0.4392888900155611,1,0
Amanda,the-spotted-tunic#GreySpot,delicado-top#White,random,0.8081180847786155,1,0
Amanda,the-spotted-tunic#NavySpot,neptune-top-1#PrimBlack,semi-hard,0.45614282259983074,1,0
Amanda,the-spotted-tunic#NavySpot,falling-for-you-top#Blue,random,0.7198211646237067,1,0
Amanda,the-stitch-detail-top#Pink,stripe-sweater-2#Blue,semi-hard,0.47562536806430356,1,0
Amanda,the-stitch-detail-top#Pink,st-helens-henley-tee#White,random,0.41229539524743675,1,0
Amanda,the-stitch-detail-top#SkyBlue,geneva-v-neck-top#Olive,semi-hard,0.5409804258040865,1,0
Amanda,the-stitch-detail-top#SkyBlue,messina-knit-1#Shiraz,random,0.7676675740711129,1,0
Amanda,the-stitch-v-neck-knit#DenimMarle,funnel-neck-knit-jumper#BlueMulti,semi-hard,0.49368781907031345,1,0
Amanda,the-stitch-v-neck-knit#DenimMarle,the-cross-over-blouse#Sunshine,random,0.6294591843500033,1,0
Amanda,the-stitch-v-neck-knit#PinkMarle,walk-in-the-park-cardi#Sand,semi-hard,0.532819960817808,1,0
Amanda,the-stitch-v-neck-knit#PinkMarle,block-sweater#Block,random,0.42669816582101255,1,0
Amanda,the-stripe-button-through-top#Coral,the-cotton-cardi#Khaki,semi-hard,0.4604781813430886,1,0
Amanda,the-stripe-button-through-top#Coral,selene-cardigan#Ivy,random,0.9118503055664973,1,0
Amanda,the-stripe-crossover-blouse#Bluestripe,natural-rolled-neck-tunic#BlueDam,semi-hard,0.4750021775106698,1,0
Amanda,the-stripe-crossover-blouse#Bluestripe,the-asymmetrical-tank-top#Indigo,random,0.6642697799219217,1,0
Amanda,the-stripe-jersey-top#Blue,messina-v-neck-tee#White,semi-hard,0.4955325281093878,1,0
Amanda,the-stripe-jersey-top#Blue,the-boat-neck-top-1#Ink,random,0.6422190718734522,1,0
Amanda,the-stripe-jersey-top#Pink,linen-v-neck-cami-2#BlueWhite,semi-hard,0.4565674371804422,1,0
Amanda,the-stripe-jersey-top#Pink,fundamental-stripe-long-sleeve-tee#WhiteBlack,random,0.42877297598758235,1,0
Amanda,the-stripe-tank-1#Hazelnut,panelled-stripe-top#NavyWhite,semi-hard,0.48574933017171784,1,0
Amanda,the-stripe-tank-1#Hazelnut,foil-spot-jumper#SilverDot,random,0.47887457148540025,1,0
Amanda,the-striped-top#BlueStripe,frill-sleeve-top-1#LeafPrint,semi-hard,0.46176080012792065,1,0
Amanda,the-striped-top#BlueStripe,the-oversized-cotton-blend-shirt#Sand,random,0.9149049955344781,1,0
Amanda,the-swing-tank-top#Rose,vivian-blouse#Check,semi-hard,0.43443921625215964,1,0
Amanda,the-swing-tank-top#Rose,adventurous-hoody#Pink,random,0.5539163016898783,1,0
Amanda,the-tie-detail-hoody#FrenchBlue,natural-detailed-sweater#Tinroof,semi-hard,0.5154167755422002,1,0
Amanda,the-tie-detail-hoody#FrenchBlue,natural-overlay-knit#Greybloss,random,0.5720756031704556,1,0
Amanda,the-tie-detail-hoody#Pink,elcos-45-aop-top-jrs#BlackZigZa,semi-hard,0.43822808481761555,1,0
Amanda,the-tie-detail-hoody#Pink,belle-v-neck-forgiver-tunic#ArmyGreen,random,0.569078113482756,1,0
Amanda,the-tie-front-tank#Navy,multi-stripe-jumper#NavyMulti,semi-hard,0.5496033680565034,1,0
Amanda,the-tie-front-tank#Navy,milan-stretch-top#Black,random,0.5999847899254707,1,0
Amanda,the-tie-front-tank#White,off-shoulder-top-2#FloraLace,semi-hard,0.5435719885027437,1,0
Amanda,the-tie-front-tank#White,horizontal-cabel-pullover#EnglishRos,random,0.46151656143115105,1,0
Amanda,the-tie-layering-knit#Grey,the-reversible-cowl-neck-top-1#White,semi-hard,0.48404599682538446,1,0
Amanda,the-tie-layering-knit#Grey,the-ruffle-sleeve-sweat#KhakiMarle,random,0.7041198501872659,1,0
Amanda,the-twist-hem-jumper#DenimMarle,sunshine-in-me-tee-1#GreyMarle,semi-hard,0.5333159132479749,1,0
Amanda,the-twist-hem-jumper#DenimMarle,cross-over-top-with-pocket#Emerald,random,0.6148107125724916,1,0
Amanda,the-v-neck-stripe-top#BlkStripe,foil-spot-tee-1#Navy,semi-hard,0.46607080874696294,1,0
Amanda,the-v-neck-stripe-top#BlkStripe,belle-ls-free-fall-tee#Airforce,random,0.7222879267108409,1,0
Amanda,the-v-split-blouse#Salmon,messina-v-neck-tee#Black,semi-hard,0.4955325281093878,1,0
Amanda,the-v-split-blouse#Salmon,sugar-snaps-layers-tank#Blue,random,0.6551646978070192,1,0
Amanda,the-weekender-shirt#DenimStrip,belle-half-sleeve-forgiver-tunic#FlamPink,semi-hard,0.5388992781064628,1,0
Amanda,the-weekender-shirt#DenimStrip,the-define-flute-sleeve-blouse#Black,random,0.5883490829105062,1,0
Amanda,the-weekender-shirt#GreyStripe,frill-blouse#Rust,semi-hard,0.48952259866073344,1,0
Amanda,the-weekender-shirt#GreyStripe,rib-tank-2#Black,random,0.4155445986685335,1,0
Amanda,the-wrap-jersey-top-1#NavyStripe,hacienda-tunic-pushkar#Cornflower,semi-hard,0.5474476324933992,1,0
Amanda,the-wrap-jersey-top-1#NavyStripe,layer-me-bamboo-rouched-sleeve-tee#Black,random,0.41379154007854635,1,0
Amanda,the-zip-detail-jacket#Grey,belle-half-sleeve-boat-tee#Black,semi-hard,0.48035511624006955,1,0
Amanda,the-zip-detail-jacket#Grey,aida-long-tunic-shirt#AidaStripe,random,0.41482455764033244,1,0
Amanda,the-zip-front-blouse#Khaki,nuzuri-longline-cardi#Forest,semi-hard,0.512455361031269,1,0
Amanda,the-zip-front-blouse#Khaki,the-wrap-jersey-top#PortSpot,random,0.42924877831901376,1,0
Amanda,the-zip-front-blouse#Navy,the-relaxed-long-sleeve-tee#Black,semi-hard,0.5307900008710043,1,0
Amanda,the-zip-front-blouse#Navy,belle-half-sleeve-forgiver-tunic#MutedClay,random,0.5388992781064628,1,0
Amanda,the-zip-front-top#Blue,sequin-cross-2-in-1-top#Khaki,semi-hard,0.4393898030100347,1,0
Amanda,the-zip-front-top#Blue,bella-ls-tee#GreenWhite,random,0.386182329793416,1,0
Amanda,the-zip-front-top#Rose,the-reversible-cowl-neck-top-1#Black,semi-hard,0.48404599682538446,1,0
Amanda,the-zip-front-top#Rose,oregon-safari-embroidered-top#White,random,0.45289361917873394,1,0
Anna,aigli-top#Navy,natural-classic-cardigan#Pebble,hard,0.2694784580498866,1,0
Anna,aigli-top#Navy,belle-tie-neck-blouse-tee#White,semi-hard,0.5308900226757369,1,0
Anna,aigli-top#Navy,the-side-panel-drape-top#OffWhite,random,0.47344671201814065,1,0
Anna,aigli-top#White,meadow-cardigan#Cream,hard,0.28308390022675733,1,0
Anna,aigli-top#White,belle-v-neck-forgiver-tunic#ArmyGreen,semi-hard,0.5103259637188209,1,0
Anna,aigli-top#White,analia-jersey-top#Navy,random,0.3519897959183673,1,0
Anna,bella-ls-tee#GreenWhite,ally-long-sleeve-tee#CosmosPr,hard,0.22929138321995463,1,0
Anna,bella-ls-tee#GreenWhite,fundamental-split-hoodie#Navy,semi-hard,0.45760770975056686,1,0
Anna,bella-ls-tee#GreenWhite,moonlight-kisses-bamboo-tee#Combat,random,0.5392715419501134,1,0
Anna,belle-half-sleeve-forgiver-tunic#Apricot,manhattan-stretch-tee#NavyWhtStr,hard,0.27165532879818594,1,0
Anna,belle-half-sleeve-forgiver-tunic#Apricot,foil-print-top-2#Navy,semi-hard,0.41886054421768715,1,0
Anna,belle-half-sleeve-forgiver-tunic#Apricot,sunshine-in-me-tee-1#GreyMarle,random,0.5473809523809523,1,0
Anna,belle-half-sleeve-forgiver-tunic#Black,cara-tee-4#White,hard,0.3111621315192744,1,0
Anna,belle-half-sleeve-forgiver-tunic#Black,sequin-star-tee#Navy,semi-hard,0.4733673469387755,1,0
Anna,belle-half-sleeve-forgiver-tunic#Black,the-zip-front-blouse#Navy,random,0.6935449735449736,1,0
Anna,belle-half-sleeve-forgiver-tunic#BlueBonnet,leary-cardigan#Pine,hard,0.2701814058956916,1,0
Anna,belle-half-sleeve-forgiver-tunic#BlueBonnet,the-stripe-jersey-top#Pink,semi-hard,0.4552721088435374,1,0
Anna,belle-half-sleeve-forgiver-tunic#BlueBonnet,frill-sleeve-top-1#LeafPrint,random,0.4092913832199546,1,0
Anna,belle-half-sleeve-forgiver-tunic#FlamPink,eco-78-long-cardigan#DarkGreyM,hard,0.2754988662131519,1,0
Anna,belle-half-sleeve-forgiver-tunic#FlamPink,linen-cotton-shirt#White,semi-hard,0.48387755102040814,1,0
Anna,belle-half-sleeve-forgiver-tunic#FlamPink,layered-top-2#Navy,random,0.3192630385487528,1,0
Anna,belle-half-sleeve-forgiver-tunic#MutedClay,the-longline-cardi-1#GreyMarle,hard,0.311343537414966,1,0
Anna,belle-half-sleeve-forgiver-tunic#MutedClay,variegated-rib-knit#Silver,semi-hard,0.4237925170068027,1,0
Anna,belle-half-sleeve-forgiver-tunic#MutedClay,the-midi-waterfall-cardi#BlueMarle,random,0.5221400226757369,1,0
Anna,belle-half-sleeve-forgiver-tunic#White,mila-knit-cardigan#Clay,hard,0.2579365079365079,1,0
Anna,belle-half-sleeve-forgiver-tunic#White,the-dobby-sleeve-tee#White,semi-hard,0.5292063492063492,1,0
Anna,belle-half-sleeve-forgiver-tunic#White,softly-swinging-bamboo-tee#Blush,random,0.549438775510204,1,0
Anna,layer-top-1#Navy,forget-me-knot-tunic#ForgetMeK,hard,0.15039115646258505,1,0
Anna,layer-top-1#Navy,bo-cosy-cardigan#Blossom,semi-hard,0.4079421768707483,1,0
Anna,layer-top-1#Navy,rib-tank-2#Mustard,random,0.36472222222222217,1,0
Anna,layered-tee-2#Black,born-to-run-shirt-jacket#Leopard,hard,0.30526077097505666,1,0
Anna,layered-tee-2#Black,softly-swinging-bamboo-singlet#BlueJean,semi-hard,0.5211592970521542,1,0
Anna,layered-tee-2#Black,to-the-beat-of-the-drum-kimono#Leaf,random,0.5212471655328799,1,0
Anna,layered-tee-2#White,natural-crossover-knit-1#Stormcloud,hard,0.2788888888888889,1,0
Anna,layered-tee-2#White,multi-stripe-jumper#NavyMulti,semi-hard,0.4944557823129252,1,0
Anna,layered-tee-2#White,heartmade-sweater#Rust,random,0.49732426303854876,1,0
Anna,linen-v-neck-cami-2#BlueWhite,high-street-knit#NavyStripe,hard,0.2716666666666666,1,0
Anna,linen-v-neck-cami-2#BlueWhite,luxe-shirt#Black,semi-hard,0.45356009070294784,1,0
Anna,linen-v-neck-cami-2#BlueWhite,the-ruffle-sleeve-top#NavyStripe,random,0.4992743764172336,1,0
Anna,melbourne-stretch-cardigan#Black,mila-knit-cardigan#StoneBlack,hard,0.2579365079365079,1,0
Anna,melbourne-stretch-cardigan#Black,on-the-open-road-maxi-shirt#DarkOchre,semi-hard,0.5085402494331066,1,0
Anna,melbourne-stretch-cardigan#Black,triangle-detail-long-sleeve-tee#Navy,random,0.5654648526077097,1,0
Anna,melbourne-stretch-cardigan#Navy,faith-jumper#Eventide,hard,0.2977664399092971,1,0
Anna,melbourne-stretch-cardigan#Navy,the-tie-front-top#Black,semi-hard,0.4526275510204082,1,0
Anna,melbourne-stretch-cardigan#Navy,ember-knit#EmberGlow,random,0.4510657596371882,1,0
Anna,melbourne-stretch-cardigan#NavyWhtStr,34-sleeve-shirt-1#SkyWhite,hard,0.27088435374149655,1,0
Anna,melbourne-stretch-cardigan#NavyWhtStr,geneva-v-neck-top#ClaySpot,semi-hard,0.4856462585034014,1,0
Anna,melbourne-stretch-cardigan#NavyWhtStr,grace-oversized-knit#Clay,random,0.6075396825396826,1,0
Anna,milan-stretch-top#Black,pure-merino-fine-rib-v-neck#Charcoal,hard,0.040060468631897196,1,0
Anna,milan-stretch-top#Black,the-lace-trim-top#Black,semi-hard,0.5332426303854875,1,0
Anna,milan-stretch-top#Black,the-fleck-roll-neck-knit#Oatmeal,random,0.6690476190476191,1,0
Anna,milan-stretch-top#Navy,hayley-button-down#NavySparro,hard,0.3121768707482993,1,0
Anna,milan-stretch-top#Navy,natural-rolled-neck-tunic#BlueDam,semi-hard,0.44063492063492066,1,0
Anna,milan-stretch-top#Navy,the-french-cuff-shirt#White,random,0.4979903628117914,1,0
Anna,milan-stretch-top#NavyWhtStr,leah-knit-cardigan#WhiteBlk,hard,0.2769160997732426,1,0
Anna,milan-stretch-top#NavyWhtStr,rise-top#Ink,semi-hard,0.4198015873015873,1,0
Anna,milan-stretch-top#NavyWhtStr,the-reversible-cowl-neck-top-1#Black,random,0.4328543083900227,1,0
Anna,milan-stretch-top#SilverMarl,monaco-knot-top#Olive,hard,0.21922902494331065,1,0
Anna,milan-stretch-top#SilverMarl,ava-short-sleeve-linen-tee#Blush,semi-hard,0.41864512471655335,1,0
Anna,milan-stretch-top#SilverMarl,print-shirt-1#Blush,random,0.5031292517006802,1,0
Anna,milan-stretch-top#White,mila-knit-cardigan#InkWhite,hard,0.2579365079365079,1,0
Anna,milan-stretch-top#White,the-excess-shirt#Pearl,semi-hard,0.4128571428571428,1,0
Anna,milan-stretch-top#White,belle-ls-free-fall-tee#Greenland,random,0.6542403628117914,1,0
