product_id,product_name,product_color_raw,category,style,pattern,material,silhouette,sleeve_type,neckline,length_style,color,category_count,style_count,pattern_count,material_count,semantic_token_count,is_striped,is_floral,is_animal_print,is_checked,is_sequin,is_knit,is_stretch,is_relaxed,is_fitted,is_swing,is_longline,is_off_shoulder,is_batwing,is_long_sleeve,is_short_sleeve
butterfly-kisses-tee#Green,butterfly-kisses-tee,green,top,casual,plain,unknown,unknown,unknown,unknown,unknown,green,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
falling-flowers-blouse#DustyPink,falling-flowers-blouse,dustypink,top,elegant,floral,unknown,unknown,unknown,unknown,unknown,pink,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
long-sleeve-softly-swinging-bamboo-tee#Fern,long-sleeve-softly-swinging-bamboo-tee,fern,top,relaxed,plain,unknown,swing,long,unknown,long,unknown,1,2,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
double-layered-top-1#WBlack,double-layered-top-1,wblack,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mila-knit-cardigan#InkWhite,mila-knit-cardigan,inkwhite,cardigan,layering,plain,knit,unknown,unknown,unknown,unknown,white,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cool-breeze-jumper#Dust,cool-breeze-jumper,dust,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
art-deco-print-top#NavyWhite,art-deco-print-top,navywhite,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-vee-tee#Pink,fundamental-vee-tee,pink,top,casual,plain,unknown,unknown,unknown,unknown,unknown,pink,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
printed-v-neck-blouse#NavyWhite,printed-v-neck-blouse,navywhite,top,elegant,plain,unknown,unknown,unknown,v_neck,unknown,white,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-relaxed-long-sleeve-tee#Pink,the-relaxed-long-sleeve-tee,pink,top,relaxed,plain,unknown,relaxed,long,unknown,long,pink,1,2,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
long-sleeve-ruffle-shirt#White,long-sleeve-ruffle-shirt,white,top,romantic,plain,unknown,longline,long,unknown,long,white,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
the-weekender-shirt#GreyStripe,the-weekender-shirt,greystripe,top,unknown,stripe,unknown,unknown,unknown,unknown,unknown,grey,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequin-cross-2-in-1-top#Khaki,sequin-cross-2-in-1-top,khaki,top,unknown,sequin,sequin,unknown,unknown,unknown,unknown,khaki,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
midtown-ruffle-shirt#BoldRed,midtown-ruffle-shirt,boldred,top,romantic,plain,unknown,unknown,unknown,unknown,mid,red,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foil-print-top-2#Navy,foil-print-top-2,navy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequin-spot-shirt#Blue,sequin-spot-shirt,blue,top,unknown,spot,sequin,unknown,unknown,unknown,unknown,blue,1,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
belle-ls-free-fall-tee#Airforce,belle-ls-free-fall-tee,airforce,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
long-sleeve-ruffle-shirt#Navy,long-sleeve-ruffle-shirt,navy,top,romantic,plain,unknown,longline,long,unknown,long,navy,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
foil-striped-2-in-1-top#Blue,foil-striped-2-in-1-top,blue,top,unknown,stripe,unknown,unknown,unknown,unknown,unknown,blue,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-shoulder-tie-top#White,the-shoulder-tie-top,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-panel-luxe-top#BlkWhite,the-panel-luxe-top,blkwhite,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
picnic-top#BlackWhite,picnic-top,blackwhite,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-cowl-swing-sweater#Black,belle-cowl-swing-sweater,black,top,relaxed,plain,unknown,swing,unknown,cowl,unknown,black,2,3,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
makeover-blouse#LimeGreen,makeover-blouse,limegreen,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,green,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-split-hoodie-1#Lilac,fundamental-split-hoodie-1,lilac,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-batwing-tee#Stone,the-batwing-tee,stone,top,relaxed,plain,unknown,relaxed,batwing,unknown,unknown,stone,1,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
millie-top#WhiteBlk,millie-top,whiteblk,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natural-detailed-sweater#Tinroof,natural-detailed-sweater,tinroof,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,natural,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aztec-cardigan#BlackIvory,aztec-cardigan,blackivory,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-tie-neck-blouse-tee#RoyalBlue,belle-tie-neck-blouse-tee,royalblue,top,casual,plain,unknown,unknown,unknown,unknown,unknown,blue,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivy-cosy-pullover#Storm,ivy-cosy-pullover,storm,top,relaxed,plain,cosy,relaxed,unknown,unknown,unknown,unknown,1,3,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fundamental-split-hoodie#Pink,fundamental-split-hoodie,pink,top,casual,plain,unknown,unknown,unknown,unknown,unknown,pink,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cross-over-poncho#Navy,the-cross-over-poncho,navy,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugar-snaps-layers-tank#NewBeige,sugar-snaps-layers-tank,newbeige,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-zip-front-blouse#Khaki,the-zip-front-blouse,khaki,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,khaki,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natural-crossover-knit-1#Stormcloud,natural-crossover-knit-1,stormcloud,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,natural,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
zara-top#ZebraPrint,zara-top,zebraprint,top,unknown,animal,unknown,unknown,unknown,unknown,unknown,unknown,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
grace-oversized-knit#Clay,grace-oversized-knit,clay,unknown,relaxed,plain,knit,oversized,unknown,unknown,unknown,unknown,0,1,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
heart-spliced-top#Navy,heart-spliced-top,navy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ava-short-sleeve-linen-tee#Navy,ava-short-sleeve-linen-tee,navy,top,casual,plain,unknown,unknown,short,unknown,short,navy,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
long-sleeve-softly-swinging-bamboo-tee#White,long-sleeve-softly-swinging-bamboo-tee,white,top,relaxed,plain,unknown,swing,long,unknown,long,white,1,2,0,0,7,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
belle-tie-neck-blouse-tee#White,belle-tie-neck-blouse-tee,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renee-sweater#Sapphire,renee-sweater,sapphire,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
analia-top#White,analia-top,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sparkly-star-tee#Blue,sparkly-star-tee,blue,top,casual,plain,unknown,unknown,unknown,unknown,unknown,blue,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square-peg-pullover#SilverMix,square-peg-pullover,silvermix,top,casual,plain,unknown,unknown,unknown,unknown,unknown,silver,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
long-sleeve-softly-swinging-bamboo-tee#SilverScon,long-sleeve-softly-swinging-bamboo-tee,silverscon,top,relaxed,plain,unknown,swing,long,unknown,long,silver,1,2,0,0,7,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
floating-by-you-blouse#SeaFleur,floating-by-you-blouse,seafleur,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
st-helens-henley-tee#Sapphire,st-helens-henley-tee,sapphire,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-tie-front-tank#White,the-tie-front-tank,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-ruffle-sleeve-sweat#KhakiMarle,the-ruffle-sleeve-sweat,khakimarle,unknown,romantic,plain,unknown,unknown,unknown,unknown,unknown,khaki,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-twist-hem-jumper#DenimMarle,the-twist-hem-jumper,denimmarle,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
block-sweater#Block,block-sweater,block,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horizontal-cabel-pullover#EnglishRos,horizontal-cabel-pullover,englishros,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
not-today-buttoned-cardigan#Almond,not-today-buttoned-cardigan,almond,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
long-sleeve-softly-swinging-bamboo-tee#TeaRose,long-sleeve-softly-swinging-bamboo-tee,tearose,top,relaxed,plain,unknown,swing,long,unknown,long,unknown,1,2,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
the-contrast-34-sleeve-top#Navy,the-contrast-34-sleeve-top,navy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paradise-top#Red,paradise-top,red,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,red,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indi-crosover-front-blouse#MixedStrip,indi-crosover-front-blouse,mixedstrip,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daylight-jumper#Silver,daylight-jumper,silver,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,silver,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-roll-neck-sweater#Natural,the-roll-neck-sweater,natural,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,natural,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prairie-romance-blouse#Blush,prairie-romance-blouse,blush,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,blush,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-printed-side-ring-detail-blouse#Block,the-printed-side-ring-detail-blouse,block,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oregon-safari-embroidered-top#White,oregon-safari-embroidered-top,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maui-stretch-tee#Navy,maui-stretch-tee,navy,top,fitted,plain,stretch,fitted,unknown,unknown,unknown,navy,1,2,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
clara-blouse#DarkFloral,clara-blouse,darkfloral,top,elegant,floral,unknown,unknown,unknown,unknown,unknown,unknown,1,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
on-the-open-road-maxi-shirt#DarkOchre,on-the-open-road-maxi-shirt,darkochre,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
felicity-cardigan#Dewkist,felicity-cardigan,dewkist,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-half-sleeve-boat-tee#Black,belle-half-sleeve-boat-tee,black,top,casual,plain,unknown,unknown,short,unknown,unknown,black,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
weekend-cardigan#Black,weekend-cardigan,black,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
messina-v-neck-tee#Black,messina-v-neck-tee,black,top,casual,plain,unknown,unknown,unknown,v_neck,unknown,black,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cross-front-spot-blouse#Spot,the-cross-front-spot-blouse,spot,top,elegant,spot,unknown,unknown,unknown,unknown,unknown,unknown,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-longline-cardi-1#GreyMarle,the-longline-cardi-1,greymarle,unknown,unknown,plain,unknown,longline,unknown,unknown,long,grey,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
skipping-stones-tunic#Forest,skipping-stones-tunic,forest,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,stone,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-soft-knit-jumper#NavyStripe,the-soft-knit-jumper,navystripe,unknown,unknown,stripe,knit,unknown,unknown,unknown,unknown,navy,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
moonlight-kisses-bamboo-tee#Saffron,moonlight-kisses-bamboo-tee,saffron,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-midi-waterfall-cardi#BlueMarle,the-midi-waterfall-cardi,bluemarle,unknown,unknown,plain,unknown,unknown,unknown,unknown,mid,blue,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
open-plains-kimono-throw-1#Rust,open-plains-kimono-throw-1,rust,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-uneven-hem-knit-1#Sage,the-uneven-hem-knit-1,sage,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ditzy-floral-ruffle-blouse#DitzyFlora,ditzy-floral-ruffle-blouse,ditzyflora,top,elegant,floral,unknown,unknown,unknown,unknown,unknown,unknown,1,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-tier-tee#Blue,belle-tier-tee,blue,top,casual,plain,unknown,unknown,unknown,unknown,unknown,blue,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-contrast-panel-top#BlkStripe,the-contrast-panel-top,blkstripe,top,unknown,stripe,unknown,unknown,unknown,unknown,unknown,stripe,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natural-waterfall-cardigan#Fallendust,natural-waterfall-cardigan,fallendust,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,natural,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luxe-shirt#Champagne,luxe-shirt,champagne,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beach-walk-shirt#Stormy,beach-walk-shirt,stormy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nature-ls-top#BlueGum,nature-ls-top,bluegum,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blue,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugar-snaps-throw-jacket#White,sugar-snaps-throw-jacket,white,jacket,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jade-kimono-kaleidoscope#Blue,jade-kimono-kaleidoscope,blue,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,blue,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aldis-blouse#Pearl,aldis-blouse,pearl,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-double-layer-top#White,the-double-layer-top,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-split-hoodie-1#Khaki,fundamental-split-hoodie-1,khaki,top,casual,plain,unknown,unknown,unknown,unknown,unknown,khaki,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
triangle-detail-long-sleeve-tee#Navy,triangle-detail-long-sleeve-tee,navy,top,casual,plain,unknown,longline,long,unknown,long,navy,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
chill-out-slouch-top#GreyMarle,chill-out-slouch-top,greymarle,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
york-linen-blend-long-cardigan#BurntOrang,york-linen-blend-long-cardigan,burntorang,cardigan,layering,plain,unknown,longline,unknown,unknown,long,unknown,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
long-sleeve-check-top#Check,long-sleeve-check-top,check,top,unknown,check,unknown,longline,long,unknown,long,unknown,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
off-shoulder-top-1#Strawberry,off-shoulder-top-1,strawberry,top,unknown,plain,unknown,unknown,unknown,off_shoulder,unknown,unknown,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
belle-tie-front-shirt#Black,belle-tie-front-shirt,black,top,romantic,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrap-me-up-bamboo-top#Black,wrap-me-up-bamboo-top,black,top,layering,plain,unknown,unknown,unknown,unknown,unknown,black,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
softly-swinging-bamboo-singlet#Cashew,softly-swinging-bamboo-singlet,cashew,unknown,relaxed,plain,unknown,swing,unknown,unknown,unknown,unknown,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
irena-embroidered-blouse#DustyRose,irena-embroidered-blouse,dustyrose,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,red,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
splice-knit-1#Multi,splice-knit-1,multi,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
off-shoulder-top-2#FloraLace,off-shoulder-top-2,floralace,top,romantic,floral,unknown,unknown,unknown,off_shoulder,unknown,unknown,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
yvette-blouse#Black,yvette-blouse,black,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-short-sleeve-wrap-jersey-top#Emerald,the-short-sleeve-wrap-jersey-top,emerald,top,casual,plain,jersey,unknown,short,unknown,short,unknown,3,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the-essential-layering-tee#Ink,the-essential-layering-tee,ink,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-half-sleeve-tee#White,the-half-sleeve-tee,white,top,casual,plain,unknown,unknown,short,unknown,unknown,white,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the-pocket-tee#GreyStripe,the-pocket-tee,greystripe,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,grey,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leary-cardigan#Pine,leary-cardigan,pine,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overlay-tunic-3-pce-set#Emerald,overlay-tunic-3-pce-set,emerald,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grace-oversized-knit#InkWhite,grace-oversized-knit,inkwhite,unknown,relaxed,plain,knit,oversized,unknown,unknown,unknown,white,0,1,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
long-sleeve-layer-top#Navy,long-sleeve-layer-top,navy,top,unknown,plain,unknown,longline,long,unknown,long,navy,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
the-cross-over-blouse#RoyalBlue,the-cross-over-blouse,royalblue,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,blue,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-spotted-tunic#NavySpot,the-spotted-tunic,navyspot,top,unknown,spot,unknown,unknown,unknown,unknown,unknown,navy,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ynes#Black,ynes,black,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-stitch-v-neck-knit#DenimMarle,the-stitch-v-neck-knit,denimmarle,unknown,unknown,plain,knit,unknown,unknown,v_neck,unknown,unknown,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
leah-knit-cardigan#WhiteBlk,leah-knit-cardigan,whiteblk,cardigan,layering,plain,knit,unknown,unknown,unknown,unknown,white,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
the-linen-tie-sleeve-top#GreyMarle,the-linen-tie-sleeve-top,greymarle,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-tie-front-tank#Navy,the-tie-front-tank,navy,top,casual,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geneva-v-neck-top#Olive,geneva-v-neck-top,olive,top,unknown,plain,unknown,unknown,unknown,v_neck,unknown,olive,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
floral-embroidered-jumper#Navy,floral-embroidered-jumper,navy,unknown,romantic,floral,unknown,unknown,unknown,unknown,unknown,navy,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
block-vest#Blockvest,block-vest,blockvest,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34-sleeve-shirt-1#SkyWhite,34-sleeve-shirt-1,skywhite,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natural-textured-poncho#Deeprain,natural-textured-poncho,deeprain,kimono,layering,plain,textured,unknown,unknown,unknown,unknown,red,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forget-me-knot-tunic#ForgetMeK,forget-me-knot-tunic,forgetmek,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruffle-top-4#Terracotta,ruffle-top-4,terracotta,top,romantic,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skipping-stones-tunic#Natural,skipping-stones-tunic,natural,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,natural,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterfall-cardi-1#Navy,waterfall-cardi-1,navy,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cross-over-blouse#Sunshine,the-cross-over-blouse,sunshine,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diva-ruffle-jumper#Gold%20Spot,diva-ruffle-jumper,gold-spot,unknown,romantic,spot,unknown,unknown,unknown,unknown,unknown,gold,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
starry-night-cardi#Chalk,starry-night-cardi,chalk,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lola-bell-sleeve-top-ditsy-daisies#Blue,lola-bell-sleeve-top-ditsy-daisies,blue,top,romantic,plain,unknown,unknown,bell,unknown,unknown,blue,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
collared-shirt-1#White,collared-shirt-1,white,top,unknown,plain,unknown,unknown,unknown,collared,unknown,white,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
